name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Alderete,DEF,Sunderland,0.0,0,0,2,0,2.3,683,0.0,0.0,0.0,0.0,68,2,0,1.7,15.0,2025-10-04T14:00:00Z,90,14,0,0,0,0,7,0,6.9,1,0.0,0,3161,11848,8687,4.1,False,1,7
Thiaw,DEF,Newcastle,0.0,0,2,32,1,10.9,684,0.0,0.0,0.0,0.0,69,0,0,5.1,14.8,2025-10-05T13:00:00Z,90,16,0,0,0,0,7,0,0.3,1,25.0,8,930,1381,451,4.9,True,0,7
Diakité,DEF,Bournemouth,0.0,0,0,11,0,1.4,685,0.0,0.0,0.0,0.0,63,1,0,2.9,23.2,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,0,0.5,1,4.0,2,173,728,555,4.5,True,0,7
Ngumoha,MID,Liverpool,0.0,0,0,0,0,0.0,686,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,7,0,0,0,0,7,0,0.6,0,0.0,0,-732,949,1681,4.5,False,0,7
Rees-Dottin,MID,Bournemouth,0.0,0,0,0,0,0.0,687,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-4,209,213,4.4,True,0,7
Wright,GKP,Aston Villa,0.0,0,0,0,0,0.0,688,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.5,0,0.0,0,-248,56,304,4.0,True,0,7
Seung soo,MID,Newcastle,0.0,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,16,0,0,0,0,7,0,0.3,0,0.0,0,-133,442,575,4.4,True,0,7
Cardines,MID,Crystal Palace,0.0,0,0,0,0,0.0,690,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,9,0,0,0,0,7,0,0.5,0,0.0,0,-476,765,1241,4.4,False,0,7
Calvert-Lewin,FWD,Leeds,0.0,0,0,1,0,38.3,691,0.0,0.0,0.0,0.0,67,2,0,7.2,6.8,2025-10-04T11:30:00Z,90,18,0,0,0,0,7,0,1.7,1,27.0,2,-1922,6107,8029,5.5,True,0,7
Leoni,DEF,Liverpool,0.0,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,7,0,0,0,0,7,0,0.0,0,0.0,0,-10,8,18,4.9,False,0,7
Hutchinson,MID,Nott'm Forest,0.0,0,0,0,0,3.5,693,0.0,0.0,0.0,0.0,69,1,0,0.8,0.4,2025-10-05T13:00:00Z,25,15,0,0,0,0,7,0,0.0,0,4.0,1,-15,53,68,5.5,False,0,7
Mukiele,DEF,Sunderland,0.0,0,0,13,0,1.6,694,0.0,0.0,0.0,0.0,68,2,0,2.7,23.2,2025-10-04T14:00:00Z,90,14,0,0,0,0,7,0,2.9,1,2.0,3,32625,34192,1567,4.0,False,0,7
Tchatchoua,DEF,Wolves,0.0,0,0,8,0,1.0,695,0.0,0.0,0.0,0.0,70,1,0,2.0,19.0,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.0,1,0.0,4,-37,14,51,4.5,True,0,7
Kalimuendo,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,696,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,0.1,0,0.0,0,-127,150,277,6.0,False,0,7
Adli,MID,Bournemouth,0.0,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-14,54,68,5.5,True,0,7
Okafor,MID,Leeds,0.0,0,2,28,0,21.8,698,0.0,0.0,0.0,0.0,67,2,1,9.5,39.8,2025-10-04T11:30:00Z,78,18,0,0,0,0,7,0,0.2,1,33.0,8,-1617,358,1975,5.5,True,1,7
Douglas Luiz,MID,Nott'm Forest,0.0,0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,0.0,0,0.0,0,126,190,64,5.0,False,0,7
Dowman,MID,Arsenal,0.0,0,0,0,0,0.0,700,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.3,0,0.0,0,406,1756,1350,4.4,True,0,7
Rowe,DEF,Aston Villa,0.0,0,0,0,0,0.0,701,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-142,0,142,4.0,True,0,7
Burrowes,MID,Aston Villa,0.0,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-31,60,91,4.5,True,0,7
Proctor,GKP,Aston Villa,0.0,0,0,0,0,0.0,703,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.2,0,0.0,0,-162,50,212,4.0,True,0,7
Onyango,MID,Everton,0.0,0,0,0,0,0.0,704,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,8,0,0,0,0,7,0,0.1,0,0.0,0,-77,0,77,4.5,True,0,7
Campbell,DEF,Everton,0.0,0,0,0,0,0.0,705,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,8,0,0,0,0,7,0,0.2,0,0.0,0,-93,83,176,4.0,True,0,7
Justin,DEF,Leeds,0.0,0,0,4,0,0.0,706,0.0,0.0,0.0,0.0,67,0,0,0.2,0.2,2025-10-04T11:30:00Z,1,18,0,0,0,0,7,0,0.2,0,2.0,1,-218,116,334,4.0,True,0,7
Dibling,MID,Everton,0.0,0,0,1,0,0.3,707,0.0,0.0,0.0,0.0,66,1,0,0.2,0.0,2025-10-05T13:00:00Z,45,8,0,0,0,0,7,0,0.0,0,2.0,1,-7,64,71,5.5,True,0,7
M.Fernandes,MID,West Ham,0.0,0,0,14,0,2.1,708,0.0,0.0,0.0,0.0,61,2,0,2.0,17.4,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,0.0,1,0.0,4,44,89,45,5.5,False,0,7
Krejčí,DEF,Wolves,0.0,0,0,15,0,1.2,709,0.0,0.0,0.0,0.0,70,1,0,4.1,21.0,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.1,1,19.0,2,-52,106,158,4.5,True,0,7
Patterson,DEF,Aston Villa,0.0,0,0,0,0,0.0,710,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-71,38,109,4.0,True,0,7
Harriman-Annous,MID,Arsenal,0.0,0,0,0,0,0.0,711,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.0,0,0.0,0,-8,17,25,4.5,True,0,7
Yeremy,MID,Crystal Palace,0.0,0,0,14,0,26.6,712,0.0,0.0,0.0,0.0,66,1,0,5.5,17.4,2025-10-05T13:00:00Z,87,9,0,0,0,0,7,0,0.1,1,11.0,1,-456,255,711,5.9,False,1,7
A.Jimenez,DEF,Bournemouth,0.0,0,0,0,0,0.9,713,0.0,0.0,0.0,0.0,63,1,0,0.7,3.6,2025-10-03T19:00:00Z,29,10,0,0,0,0,7,0,0.0,0,2.0,1,11,50,39,4.5,True,0,7
Woltemade,FWD,Newcastle,0.0,0,0,18,1,16.3,714,0.0,0.0,0.0,0.0,69,0,1,8.4,36.2,2025-10-05T13:00:00Z,90,16,0,0,0,0,7,0,15.5,1,31.0,6,248381,254072,5691,7.3,True,0,7
John,GKP,Nott'm Forest,0.0,0,0,0,0,0.0,715,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,0.4,0,0.0,0,-182,157,339,4.0,False,0,7
Savona,DEF,Nott'm Forest,0.0,0,0,1,0,2.3,716,0.0,0.0,0.0,0.0,69,2,0,1.2,9.4,2025-10-05T13:00:00Z,90,15,0,0,0,0,7,0,0.0,1,0.0,1,-13,19,32,4.5,False,0,7
Xavi,MID,Spurs,0.0,0,0,6,0,25.3,717,0.0,0.0,0.0,0.0,67,1,0,3.2,5.0,2025-10-04T11:30:00Z,73,11,0,0,0,0,7,0,2.6,1,2.0,2,-12472,2341,14813,7.0,False,0,7
S.Magassa,MID,West Ham,0.0,0,0,7,0,1.2,718,0.0,0.0,0.0,0.0,61,1,0,1.2,10.4,2025-10-04T14:00:00Z,60,1,0,0,0,0,7,0,0.0,1,0.0,2,-2,15,17,5.0,False,0,7
Lindelöf,DEF,Aston Villa,0.0,0,0,3,0,0.1,719,0.0,0.0,0.0,0.0,62,0,0,0.3,2.4,2025-10-05T13:00:00Z,6,3,0,0,0,0,7,0,0.0,0,0.0,1,5,75,70,4.5,True,0,7
Tolu,FWD,Wolves,0.0,0,0,4,0,0.0,720,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,1,6,0,0,0,0,7,0,0.1,0,0.0,1,-232,109,341,5.5,True,0,7
Milosavljević,DEF,Bournemouth,0.0,0,0,3,0,0.0,721,0.0,0.0,0.0,0.0,63,0,0,0.0,0.4,2025-10-03T19:00:00Z,5,10,0,0,0,0,7,0,0.0,0,0.0,1,-72,28,100,4.5,True,0,7
Florentino,MID,Burnley,0.0,0,0,19,0,12.6,722,0.0,0.0,0.0,0.0,62,2,0,3.3,20.2,2025-10-05T13:00:00Z,90,2,0,0,0,0,7,0,0.0,1,0.0,4,524,577,53,5.0,False,0,7
Canvot,DEF,Crystal Palace,0.0,0,0,0,0,0.0,723,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,9,0,0,0,0,7,0,0.0,0,0.0,0,-8,18,26,4.5,False,0,7
Geertruida,DEF,Sunderland,0.0,0,0,7,0,0.0,724,0.0,0.0,0.0,0.0,68,0,0,0.4,4.2,2025-10-04T14:00:00Z,11,14,0,0,0,0,7,0,0.0,0,0.0,1,-18,38,56,4.5,False,0,7
Hincapie,DEF,Arsenal,0.0,0,0,0,0,0.0,725,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.0,0,0.0,0,5,46,41,5.4,True,0,7
Kolo Muani,FWD,Spurs,0.0,0,0,0,0,0.0,726,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.2,0,0.0,0,483,896,413,6.9,False,0,7
Chukwueze,MID,Fulham,0.0,1,0,17,0,24.9,727,0.0,0.0,0.0,0.0,63,3,0,4.8,20.6,2025-10-03T19:00:00Z,23,4,0,0,0,0,7,0,0.0,1,2.0,4,-131,5,136,5.4,False,0,7
Röhl,MID,Everton,0.0,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,8,0,0,0,0,7,0,0.0,0,0.0,0,2,8,6,5.0,True,0,7
Cuiabano,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,729,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,0.0,0,0.0,0,0,0,0,4.5,False,0,7
Brobbey,FWD,Sunderland,0.0,0,0,4,0,0.0,730,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,31,14,0,0,0,0,7,0,0.1,0,0.0,1,-205,150,355,5.5,False,0,7
Kevin,MID,Fulham,0.0,0,0,6,0,5.6,731,0.0,0.0,0.0,0.0,63,3,0,2.0,7.2,2025-10-03T19:00:00Z,23,4,0,0,0,0,7,0,0.1,0,7.0,1,-171,171,342,6.0,False,0,7
Uche,FWD,Crystal Palace,0.0,0,0,3,0,0.0,732,0.0,0.0,0.0,0.0,66,1,0,0.0,0.0,2025-10-05T13:00:00Z,1,9,0,0,0,0,7,0,0.0,0,0.0,1,-42,79,121,5.5,False,0,7
Lammens,GKP,Man Utd,0.0,0,2,29,1,0.0,733,0.0,0.0,0.0,0.0,68,0,0,2.4,24.2,2025-10-04T14:00:00Z,90,17,0,0,0,0,7,3,0.5,1,0.0,9,7906,8385,479,5.0,True,0,7
Bakwa,MID,Nott'm Forest,0.0,0,0,4,0,13.2,734,0.0,0.0,0.0,0.0,69,1,0,2.0,2.6,2025-10-05T13:00:00Z,13,15,0,0,0,0,7,0,0.0,0,4.0,1,-3,47,50,6.0,False,0,7
Traoré,MID,Sunderland,0.0,0,0,5,0,16.8,735,0.0,0.0,0.0,0.0,68,2,0,4.5,4.8,2025-10-04T14:00:00Z,57,14,0,0,0,0,7,0,0.0,0,23.0,0,40,111,71,5.5,False,1,7
Donnarumma,GKP,Man City,0.0,0,0,23,1,0.0,736,0.0,0.0,0.0,0.0,64,0,0,1.2,12.0,2025-10-05T15:30:00Z,90,5,0,0,0,0,7,1,9.9,1,0.0,6,21352,26013,4661,5.7,False,0,7
Kusi-Asare,FWD,Fulham,0.0,0,0,0,0,0.0,737,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,4,0,0,0,0,7,0,0.1,0,0.0,0,-31,196,227,4.5,False,0,7
Fabianski,GKP,West Ham,0.0,0,0,0,0,0.0,738,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.0,0,0.0,0,86,146,60,4.5,False,0,7
Mukasa,MID,Man City,0.0,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,5,0,0,0,0,7,0,0.0,0,0.0,0,-2,45,47,4.5,False,0,7
Mfuni,DEF,Man City,0.0,0,0,0,0,0.0,740,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,5,0,0,0,0,7,0,0.0,0,0.0,0,-19,42,61,4.0,False,0,7
Gray,FWD,Leeds,0.0,0,0,0,0,0.0,741,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,18,0,0,0,0,7,0,0.0,0,0.0,0,-242,33,275,4.5,True,0,7
McAidoo,MID,Man City,0.0,0,0,0,0,0.0,742,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,5,0,0,0,0,7,0,0.0,0,0.0,0,9,33,24,4.5,False,0,7
Emenalo,MID,Chelsea,0.0,0,0,0,0,0.0,743,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,12,0,0,0,0,7,0,0.0,0,0.0,0,17,43,26,4.5,True,0,7
